call_id,utterance_id,speaker,text,stime,etime,duration
89ab3694-2c42-46bc-a602-c545511bf36e,1,Customer,"Yes, this is he. Who's calling?",6.5,10.0,3.5
89ab3694-2c42-46bc-a602-c545511bf36e,2,Agent,This is Sarah from XYZ Collections. I'm calling about your account. Can you please confirm your date of birth?,9.0,20.0,11.0
89ab3694-2c42-46bc-a602-c545511bf36e,3,Customer,"Sure, it's January 15, 1985.",19.5,23.0,3.5
89ab3694-2c42-46bc-a602-c545511bf36e,4,Agent,Thank you for that information. Can you also provide your current address for verification?,22.0,30.0,8.0
89ab3694-2c42-46bc-a602-c545511bf36e,5,Customer,"I live at 123 Maple Street, Springfield.",29.0,33.0,4.0
89ab3694-2c42-46bc-a602-c545511bf36e,6,Agent,"Thank you, Mr. Smith. I can now confirm that you have an outstanding balance of $500. How would you like to address this?",32.0,45.0,13.0
89ab3694-2c42-46bc-a602-c545511bf36e,7,Customer,I can pay $200 today and the rest next week.,44.0,49.0,5.0
89ab3694-2c42-46bc-a602-c545511bf36e,8,Agent,That sounds reasonable. I can process the $200 payment for you today. Do you have a preferred method of payment?,48.0,58.0,10.0
89ab3694-2c42-46bc-a602-c545511bf36e,9,Customer,"Yes, I’ll use my debit card.",57.5,60.0,2.5
89ab3694-2c42-46bc-a602-c545511bf36e,10,Agent,Great! I'll need the card number and expiration date to proceed.,59.0,65.0,6.0
89ab3694-2c42-46bc-a602-c545511bf36e,11,Customer,"The card number is 1234-5678-9012-3456, and it expires in 12/25.",64.0,70.0,6.0
89ab3694-2c42-46bc-a602-c545511bf36e,12,Agent,"Thank you, Mr. Smith. Your payment has been processed successfully. Is there anything else I can help you with today?",69.0,80.0,11.0
89ab3694-2c42-46bc-a602-c545511bf36e,13,Customer,"No, that will be all. Thank you for your help.",79.5,84.0,4.5
89d28c5a-f0da-41e9-a93e-0a749c20189c,0,Agent,"Hello, this is Dave from XYZ Collections. I need to discuss your overdue account. Can you verify your date of birth?",0.0,10.0,10.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,1,Customer,"Sure, it's July 15, 1985.",11.0,14.0,3.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,2,Agent,"Alright, I got that. Now, can you confirm your address for me?",13.0,19.0,6.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,3,Customer,"It's 123 Elm Street, Springfield.",20.0,24.0,4.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,4,Agent,"Thanks. You owe us $250. Here's the thing, you need to pay it now, or else.",23.0,32.0,9.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,5,Customer,"I understand, but I need to discuss my options first.",31.0,36.0,5.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,6,Agent,Options? What options? You can either pay up or get the hell out of here with your excuses!,35.0,43.0,8.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,7,Customer,"I assure you, I’m trying to resolve this as best as I can.",42.0,48.0,6.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,8,Agent,Trying to resolve it? You think this is a joke? Pay your damn bill or face the consequences!,47.0,55.0,8.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,9,Customer,"I’m here to discuss a payment plan. Please, let’s work together on this.",54.0,60.0,6.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,10,Agent,Work together? You think I have time for this crap? Just give me your credit card info!,59.0,67.0,8.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,11,Customer,I can't give any information until we reach a reasonable agreement.,66.0,72.0,6.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,12,Agent,You know what? I don’t have time for this nonsense. Either pay or I’m done with you!,71.0,78.0,7.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,13,Customer,"I will speak with my lawyer if necessary, but I prefer to settle this amicably.",77.0,83.0,6.0
89d28c5a-f0da-41e9-a93e-0a749c20189c,14,Agent,Good luck with that! Just don’t come crying to me when you end up in deeper shit!,82.0,90.0,8.0
8a4bea1a-a00b-4832-ada8-4bf1afacdda6,0,Customer,You have reached voicemail for John Doe. Please leave a message after the beep.,0.0,8.0,8.0
8a4bea1a-a00b-4832-ada8-4bf1afacdda6,1,Agent,"Hello, John. This is Sarah from ABC Collections. I'm calling about your outstanding balance.",9.0,18.0,9.0
8a4bea1a-a00b-4832-ada8-4bf1afacdda6,2,Customer,"To leave a message, please record after the beep.",19.0,27.0,8.0
8a4bea1a-a00b-4832-ada8-4bf1afacdda6,3,Agent,It's important that we discuss this matter as soon as possible to avoid further issues. Please call me back at this number.,28.0,40.0,12.0
8a4bea1a-a00b-4832-ada8-4bf1afacdda6,4,Customer,Thank you for your call and have a great day.,41.0,48.0,7.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,0,Agent,"Good afternoon, this is Sarah calling from XYZ Collections. How are you today?",0.0,8.0,8.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,1,Customer,"I'm okay, thanks. What is this about?",8.5,12.0,3.5
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,2,Agent,"I’m reaching out regarding an outstanding balance on your account. Before we proceed, could you please confirm your date of birth for verification?",11.0,25.0,14.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,3,Customer,"Sure, it's July 15, 1990.",24.0,28.0,4.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,4,Agent,Thank you for confirming. Could you also verify your current address?,27.0,32.0,5.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,5,Customer,"Yes, it’s 1234 Maple Street, Springfield.",31.0,35.0,4.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,6,Agent,Great! I can confirm your account. You currently have a balance of $750. Would you like to discuss payment options?,34.0,46.0,12.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,7,Customer,I wasn't aware of that. What are my options?,45.5,49.0,3.5
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,8,Agent,"You can choose to pay the full amount today, or set up a payment plan of your choice. What would work best for you?",48.0,60.0,12.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,9,Customer,I think I can pay half today and the rest next month.,59.0,62.0,3.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,10,Agent,That sounds reasonable. Let’s proceed with that arrangement. I will send you a confirmation email.,61.0,70.0,9.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,11,Customer,"Okay, thank you for your help.",69.0,73.0,4.0
8a7ed9a3-fc6d-4cff-88bf-da8236d1c834,12,Agent,"You're welcome! If you have any further questions, feel free to reach out. Have a great day!",72.0,80.0,8.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,1,Customer,"I'm doing well, thank you. What can I help you with?",8.0,12.0,4.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,2,Agent,"I’m calling regarding an outstanding balance with your account. Before we proceed, can you please verify your date of birth?",11.0,21.0,10.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,3,Customer,"Sure, it's January 15, 1985.",22.0,25.0,3.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,4,Agent,Thank you for that. Can you also confirm your current address for verification?,24.0,32.0,8.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,5,Customer,"Yes, it's 123 Maple Street, Springfield.",33.0,37.0,4.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,6,Agent,Thank you for verifying your identity. You currently have a balance of $250. How would you like to proceed with payment?,36.0,49.0,13.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,7,Customer,I can pay half of it today and the rest next week.,50.0,55.0,5.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,8,Agent,"That sounds reasonable. So, you'll be paying $125 today, correct?",54.0,59.0,5.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,9,Customer,"Yes, that's correct.",60.0,62.0,2.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,10,Agent,"Great! How would you like to make that payment? We accept online, over the phone, or by mail.",61.0,70.0,9.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,11,Customer,I'll do it online.,71.0,73.0,2.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,12,Agent,Perfect! I'll send you an email with the payment link and details. Thank you for your time today.,72.0,85.0,13.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,13,Customer,"Thank you, I appreciate your help.",86.0,89.0,3.0
8a9655a7-be88-4921-b0ad-04aa1b9953d1,14,Agent,You're welcome! Have a great day.,90.0,95.0,5.0
8ae8018c-15b3-46f6-9713-f956505735ec,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,6.0,6.0
8ae8018c-15b3-46f6-9713-f956505735ec,1,Customer,What the hell do you want? I’m not in the mood for your crap!,7.0,12.0,5.0
8ae8018c-15b3-46f6-9713-f956505735ec,2,Agent,I understand this can be frustrating. I'm here to discuss your account. Can you please verify your date of birth for me?,11.0,20.0,9.0
8ae8018c-15b3-46f6-9713-f956505735ec,3,Customer,Why the f*** do I need to tell you anything? Just get to the point!,21.0,27.0,6.0
8ae8018c-15b3-46f6-9713-f956505735ec,4,Agent,"I appreciate your patience. I can’t provide any details without verifying your identity first. Just your date of birth, please.",25.0,34.0,9.0
8ae8018c-15b3-46f6-9713-f956505735ec,5,Customer,"Fine! It’s July 15, 1985. Now can we move on, or are you gonna waste my time more?",35.0,43.0,8.0
8ae8018c-15b3-46f6-9713-f956505735ec,6,Agent,Thank you for that. I have your information now. You currently have an outstanding balance of $500. What is your plan for repayment?,42.0,53.0,11.0
8ae8018c-15b3-46f6-9713-f956505735ec,7,Customer,I don’t have that kind of money! You guys are ruthless! Just leave me the f*** alone!,54.0,62.0,8.0
8ae8018c-15b3-46f6-9713-f956505735ec,8,Agent,"I understand your concern, but we can work together to find a solution. Would you be willing to set up a payment plan?",61.0,70.0,9.0
8ae8018c-15b3-46f6-9713-f956505735ec,9,Customer,A payment plan? You think I have time for your bullsh*t? Just stop calling me!,71.0,78.0,7.0
8ae8018c-15b3-46f6-9713-f956505735ec,10,Agent,"I hear you. I'm here to help. If you change your mind, you can always reach out to us. Just remember, we’re available to assist.",77.0,87.0,10.0
8ae8018c-15b3-46f6-9713-f956505735ec,11,Customer,"Yeah, whatever. Just don’t call me again, you hear me?",88.0,93.0,5.0
8ae8018c-15b3-46f6-9713-f956505735ec,12,Agent,Thank you for your time today. I’ll make sure to note your preference. Have a good day.,92.0,100.0,8.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,0,Agent,"Hello, this is Sarah from XYZ Collections. How are you today?",0.0,7.0,7.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,1,Customer,"I'm doing alright, thanks. What is this about?",8.0,12.0,4.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,2,Agent,"I’m reaching out regarding an outstanding balance on your account. Before we proceed, could you please verify your date of birth?",11.0,22.0,11.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,3,Customer,"Sure, it's January 15, 1985.",23.0,25.0,2.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,4,Agent,Thank you for that information. Can you confirm your current address for verification?,24.0,32.0,8.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,5,Customer,"Yes, it's 123 Maple Street, Springfield.",33.0,37.0,4.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,6,Agent,Thank you for verifying that. You currently have a balance of $500. Would you like to discuss payment options?,36.0,47.0,11.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,7,Customer,"Yes, I want to know how I can pay that off.",48.0,52.0,4.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,8,Agent,"You can pay via credit card, bank transfer, or check. Which option works best for you?",51.0,61.0,10.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,9,Customer,I’d prefer to pay with a credit card.,62.0,65.0,3.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,10,Agent,Great! I can help you process that right now. Please provide your card details.,64.0,73.0,9.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,11,Customer,"Okay, the card number is 1234-5678-8765-4321.",74.0,78.0,4.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,12,Agent,Thank you! Your payment will be processed shortly. Is there anything else I can assist you with?,77.0,86.0,9.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,13,Customer,"No, that's all. Thank you for your help.",87.0,90.0,3.0
8b2cb4a3-267b-4a83-8fbb-a82b1a0adee1,14,Agent,You're welcome! Have a great day!,89.0,93.0,4.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,1,Customer,"I'm okay, thanks. What’s this about?",7.5,10.0,2.5
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,2,Agent,"I’m calling about an outstanding balance on your account. Before we proceed, could you please verify your date of birth?",9.0,19.0,10.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,3,Customer,"Sure, it’s February 14, 1990.",20.0,23.0,3.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,4,Agent,Thank you for verifying. Can you also confirm your current address?,22.0,31.0,9.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,5,Customer,"Yes, I live at 123 Maple Street.",32.0,35.0,3.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,6,Agent,Thank you. I see you have a balance of $250 on your account. How would you like to handle this?,34.5,44.0,9.5
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,7,Customer,I can pay half of it today.,45.0,48.0,3.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,8,Agent,That sounds good. Would you like to make that payment via credit card or bank transfer?,47.0,57.0,10.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,9,Customer,I’ll use my credit card.,58.0,61.0,3.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,10,Agent,"Perfect! Please provide the card details when you're ready, and we will process that payment.",60.0,70.0,10.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,11,Customer,"Okay, it’s 4111 1111 1111 1111, expiration date 12/25.",71.0,76.0,5.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,12,Agent,Thank you for that information. Your payment has been successfully processed. Is there anything else I can help you with?,75.0,85.0,10.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,13,Customer,"No, that will be all. Thank you!",86.0,89.0,3.0
8b692284-0736-4dcb-a94a-3ee68cf9dcf4,14,Agent,You're welcome! Have a great day.,88.0,93.0,5.0
8e34b537-4076-4736-b07f-5437c2379e57,0,Agent,"Hello, this is Sarah from XYZ Collections. Am I speaking with Mark?",0.0,7.0,7.0
8e34b537-4076-4736-b07f-5437c2379e57,1,Customer,"Yes, this is Mark. What can I help you with?",8.0,12.0,4.0
8e34b537-4076-4736-b07f-5437c2379e57,2,Agent,I'm calling regarding your outstanding balance with ABC Credit. Can I confirm your account details?,11.0,20.0,9.0
8e34b537-4076-4736-b07f-5437c2379e57,3,Customer,"Sure, I’d like to know the balance first.",19.0,23.0,4.0
8e34b537-4076-4736-b07f-5437c2379e57,4,Agent,You currently have a balance of $450. How would you like to proceed with payment?,22.0,33.0,11.0
8e34b537-4076-4736-b07f-5437c2379e57,5,Customer,I wasn’t expecting that. Can you remind me when it was due?,32.0,38.0,6.0
8e34b537-4076-4736-b07f-5437c2379e57,6,Agent,The payment was due last month on the 15th. Would you like to discuss payment options?,37.0,46.0,9.0
8e34b537-4076-4736-b07f-5437c2379e57,7,Customer,I can pay part of it now. Can you take my credit card info?,45.0,50.0,5.0
8e34b537-4076-4736-b07f-5437c2379e57,8,Agent,"Absolutely, but first I need to verify your identity. Could you please provide your address?",49.0,57.0,8.0
8e34b537-4076-4736-b07f-5437c2379e57,9,Customer,I live at 123 Elm Street.,56.0,60.0,4.0
8e34b537-4076-4736-b07f-5437c2379e57,10,Agent,"Thank you, Mark. That matches our records. Let’s proceed with collecting your payment.",59.0,70.0,11.0
8e34b537-4076-4736-b07f-5437c2379e57,11,Customer,"Okay, my card number is 4111 1111 1111 1111.",69.0,75.0,6.0
8e34b537-4076-4736-b07f-5437c2379e57,12,Agent,Thank you for that. I will process this payment for you now.,74.0,80.0,6.0
8e34b537-4076-4736-b07f-5437c2379e57,13,Customer,Thanks for your help!,79.0,82.0,3.0
8e34b537-4076-4736-b07f-5437c2379e57,14,Agent,You're welcome! You're all set. Have a great day!,81.0,90.0,9.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,0,Agent,"Hello, this is Mark from XYZ Collections. How are you today?",0.0,7.0,7.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,1,Customer,"Hi Mark, I’m doing fine, thanks.",8.0,11.0,3.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,2,Agent,I’m glad to hear that! I'm calling to discuss your account with ABC Services. Can you please verify your date of birth for security purposes?,10.0,20.0,10.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,3,Customer,"Sure, it’s April 15, 1985.",21.0,24.0,3.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,4,Agent,Thank you for that information. Could you also confirm your current address?,23.0,29.0,6.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,5,Customer,"Yes, it’s 123 Maple Street, Springfield.",30.0,34.0,4.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,6,Agent,Thank you for confirming. I see here that your current balance is $250. How would you like to proceed with the payment?,33.0,42.0,9.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,7,Customer,I can make a payment of $100 today.,41.0,44.0,3.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,8,Agent,That sounds good. Would you like to pay that amount over the phone or online?,43.0,49.0,6.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,9,Customer,I would prefer to do it online.,50.0,54.0,4.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,10,Agent,Perfect! I will send you a link for the payment. Thank you for your cooperation today.,53.0,62.0,9.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,11,Customer,"Thank you, Mark. I appreciate your help.",61.0,65.0,4.0
911b0b97-93ec-49b4-a0ac-7a76dd6a40ce,12,Agent,You're welcome! Have a great day.,64.0,68.0,4.0
91833348-dca2-47a6-9464-cb7371dd8b09,0,Customer,You have reached the voicemail of Alex Thompson. Please leave your message after the tone.,0.0,7.0,7.0
91833348-dca2-47a6-9464-cb7371dd8b09,1,Agent,"Hi Alex, this is Sarah from Collection Solutions. I'm calling about your outstanding balance.",5.0,15.0,10.0
91833348-dca2-47a6-9464-cb7371dd8b09,2,Customer,"To reach me faster, please leave your name and number.",10.0,15.0,5.0
91833348-dca2-47a6-9464-cb7371dd8b09,3,Agent,You can reach me at one eight hundred five five five six seven eight nine if you have any questions.,12.0,20.0,8.0
91833348-dca2-47a6-9464-cb7371dd8b09,4,Customer,Thank you for your message. I'll get back to you as soon as I can.,18.0,25.0,7.0
92477ce7-1d79-4164-a223-c25fc2030f32,0,Agent,"Hello, this is Michael from XYZ Collections. How are you today?",0.0,7.0,7.0
92477ce7-1d79-4164-a223-c25fc2030f32,1,Customer,"I'm doing fine, thank you. What is this about?",8.0,12.0,4.0
92477ce7-1d79-4164-a223-c25fc2030f32,2,Agent,I'm calling regarding an outstanding balance on your account. Could you please verify your date of birth for security purposes?,11.0,23.0,12.0
92477ce7-1d79-4164-a223-c25fc2030f32,3,Customer,"Sure, it's January 15, 1985.",24.0,28.0,4.0
92477ce7-1d79-4164-a223-c25fc2030f32,4,Agent,Thank you for that. Can you also confirm your address?,27.0,32.0,5.0
92477ce7-1d79-4164-a223-c25fc2030f32,5,Customer,"Yes, it's 123 Maple Street, Springfield.",33.0,37.0,4.0
92477ce7-1d79-4164-a223-c25fc2030f32,6,Agent,"Great, thank you. I can confirm that you have a balance of $450. How would you like to proceed with the payment?",36.0,48.0,12.0
92477ce7-1d79-4164-a223-c25fc2030f32,7,Customer,I can pay half of it today. Can I do that?,49.0,54.0,5.0
92477ce7-1d79-4164-a223-c25fc2030f32,8,Agent,"Absolutely, you can pay $225 today. Would you like to pay by credit card or bank transfer?",53.0,64.0,11.0
92477ce7-1d79-4164-a223-c25fc2030f32,9,Customer,I'll pay by credit card.,65.0,68.0,3.0
92477ce7-1d79-4164-a223-c25fc2030f32,10,Agent,Perfect. Can you please provide me with your card details?,67.0,73.0,6.0
92477ce7-1d79-4164-a223-c25fc2030f32,11,Customer,"Yes, it's 4111 1111 1111 1111, expiration date 12/25.",74.0,80.0,6.0
92477ce7-1d79-4164-a223-c25fc2030f32,12,Agent,Thank you. I've processed your payment of $225 successfully. You will receive a confirmation shortly.,79.0,87.0,8.0
92477ce7-1d79-4164-a223-c25fc2030f32,13,Customer,Thank you for your help!,88.0,90.0,2.0
92477ce7-1d79-4164-a223-c25fc2030f32,14,Agent,You're welcome! Have a great day.,91.0,95.0,4.0
928acb70-fa80-4532-a0c0-2234bf236e17,0,Agent,"Hello, this is Mark from XYZ Collections. How the hell are you today?",0.0,8.0,8.0
928acb70-fa80-4532-a0c0-2234bf236e17,1,Customer,"I'm doing well, thank you. How can I help you?",9.2,12.5,3.3000000000000007
928acb70-fa80-4532-a0c0-2234bf236e17,2,Agent,"Listen up, I need to verify your identity before we go on. Give me your date of birth.",11.0,20.0,9.0
928acb70-fa80-4532-a0c0-2234bf236e17,3,Customer,"Sure, it's April 15, 1990.",21.0,23.0,2.0
928acb70-fa80-4532-a0c0-2234bf236e17,4,Agent,"Great. Now, can you confirm your address?",22.0,26.0,4.0
928acb70-fa80-4532-a0c0-2234bf236e17,5,Customer,"Yes, it's 456 Maple Street, Springfield.",27.0,31.0,4.0
928acb70-fa80-4532-a0c0-2234bf236e17,6,Agent,"Okay, listen here, you owe $500 and I'm not here to play nice. How are you going to pay?",30.0,42.0,12.0
928acb70-fa80-4532-a0c0-2234bf236e17,7,Customer,I plan to pay it online once I check my funds.,43.0,48.0,5.0
928acb70-fa80-4532-a0c0-2234bf236e17,8,Agent,"Yeah, well make it quick because I don't have all day. This isn't a charity!",47.0,57.0,10.0
928acb70-fa80-4532-a0c0-2234bf236e17,9,Customer,I understand. I will try to make the payment as soon as possible.,58.0,63.0,5.0
928acb70-fa80-4532-a0c0-2234bf236e17,10,Agent,You better. I don’t need your excuses; just get it done!,62.0,70.0,8.0
928acb70-fa80-4532-a0c0-2234bf236e17,11,Customer,"I appreciate your concern, but I will make the payment.",71.0,75.0,4.0
928acb70-fa80-4532-a0c0-2234bf236e17,12,Agent,"Whatever, just stop wasting my time. Bye!",74.0,80.0,6.0
928acb70-fa80-4532-a0c0-2234bf236e17,13,Customer,Thank you for your time.,81.0,83.0,2.0
94609779-f099-4702-9b8f-7d07bc3c7c04,0,Agent,"Hi, this is Jason calling from XYZ Collections. How are you today?",0.0,6.0,6.0
94609779-f099-4702-9b8f-7d07bc3c7c04,1,Customer,"I'm doing well, but who are you looking for?",6.5,10.0,3.5
94609779-f099-4702-9b8f-7d07bc3c7c04,2,Agent,I’m reaching out regarding a past due balance on your account with First National Bank.,9.0,18.0,9.0
94609779-f099-4702-9b8f-7d07bc3c7c04,3,Customer,I think you have the wrong person. I don’t have an account there.,17.0,24.0,7.0
94609779-f099-4702-9b8f-7d07bc3c7c04,4,Agent,I apologize for the mix-up. Can I please confirm your name to ensure I'm not contacting the wrong person?,24.0,36.0,12.0
94609779-f099-4702-9b8f-7d07bc3c7c04,5,Customer,"Sure, it's Lisa Grant. I really don’t have any association with that bank.",35.0,42.0,7.0
94609779-f099-4702-9b8f-7d07bc3c7c04,6,Agent,"Thank you, Lisa. I will update our records immediately to prevent any further calls.",41.0,50.0,9.0
94609779-f099-4702-9b8f-7d07bc3c7c04,7,Customer,I appreciate that. Thank you for clearing this up.,49.0,55.0,6.0
94609779-f099-4702-9b8f-7d07bc3c7c04,8,Agent,"You're welcome, Lisa. Have a great day!",55.0,60.0,5.0
94ecf497-5959-44ec-a011-92af3709c38c,0,Agent,"Hello, is this John Smith?",0.0,5.0,5.0
94ecf497-5959-44ec-a011-92af3709c38c,1,Customer,"Yes, this is John. Who is this?",5.5,8.0,2.5
94ecf497-5959-44ec-a011-92af3709c38c,2,Agent,This is Sarah from XYZ Collections. I'm calling about your account with Metro Credit. How are you today?,8.0,15.0,7.0
94ecf497-5959-44ec-a011-92af3709c38c,3,Customer,"I'm okay, but I wasn't expecting any calls.",15.5,20.0,4.5
94ecf497-5959-44ec-a011-92af3709c38c,4,Agent,"I understand, John. I'm here to discuss the outstanding balance on your account. Can you confirm your address for verification?",20.5,30.0,9.5
94ecf497-5959-44ec-a011-92af3709c38c,5,Customer,I live at 123 Maple Street.,30.5,32.0,1.5
94ecf497-5959-44ec-a011-92af3709c38c,6,Agent,"Thank you, John. You currently have a balance of $2,500. How would you like to proceed with that today?",32.5,40.0,7.5
94ecf497-5959-44ec-a011-92af3709c38c,7,Customer,I wasn't aware of that amount. Is there a way to reduce it?,40.5,44.0,3.5
94ecf497-5959-44ec-a011-92af3709c38c,8,Agent,"Unfortunately, the balance is accurate based on the last statement. Would you like to set up a payment plan?",44.5,52.0,7.5
94ecf497-5959-44ec-a011-92af3709c38c,9,Customer,I guess I can do that. What are my options?,52.5,55.0,2.5
94ecf497-5959-44ec-a011-92af3709c38c,10,Agent,"We can divide the balance over the next six months, which would be about $416.67 a month. Does that work for you?",55.5,65.0,9.5
94ecf497-5959-44ec-a011-92af3709c38c,11,Customer,That sounds manageable. Let's do it.,65.5,69.0,3.5
94ecf497-5959-44ec-a011-92af3709c38c,12,Agent,"Great! I just need to confirm your payment method, and we can get started.",69.5,75.0,5.5
94ecf497-5959-44ec-a011-92af3709c38c,13,Customer,I prefer to use my debit card.,75.5,79.0,3.5
94ecf497-5959-44ec-a011-92af3709c38c,14,Agent,"Okay, thank you for that. I’ll guide you through the payment process now.",79.5,85.0,5.5
9505f0e7-5404-4f50-a497-35a9e899197c,0,Agent,"Hello, this is Mark from XYZ Collections. I need to talk about your damn overdue account. How's that for a nice greeting?",0.0,8.0,8.0
9505f0e7-5404-4f50-a497-35a9e899197c,1,Customer,"I understand. I'm aware of my account status, and I'm here to discuss it.",7.0,13.0,6.0
9505f0e7-5404-4f50-a497-35a9e899197c,2,Agent,Listen up! I don't have time for this crap. Just verify your freaking address so we can get this over with.,12.0,20.0,8.0
9505f0e7-5404-4f50-a497-35a9e899197c,3,Customer,"Sure, my address is 123 Main Street, Anytown, USA.",19.0,23.0,4.0
9505f0e7-5404-4f50-a497-35a9e899197c,4,Agent,Great! You’ve got a balance of $750. What the hell are you planning to do about it?,22.0,30.0,8.0
9505f0e7-5404-4f50-a497-35a9e899197c,5,Customer,I can make a payment arrangement if that works for you.,29.0,35.0,6.0
9505f0e7-5404-4f50-a497-35a9e899197c,6,Agent,Arrangement? What the hell is wrong with you? Just pay it off already!,34.0,42.0,8.0
9505f0e7-5404-4f50-a497-35a9e899197c,7,Customer,"I appreciate your urgency, but I have my own financial situation to manage.",41.0,48.0,7.0
9505f0e7-5404-4f50-a497-35a9e899197c,8,Agent,"Yeah, well, that’s not my problem! Just get it sorted or face the consequences!",47.0,55.0,8.0
9505f0e7-5404-4f50-a497-35a9e899197c,9,Customer,I see you're quite passionate. I will work on this right away.,54.0,59.0,5.0
9505f0e7-5404-4f50-a497-35a9e899197c,10,Agent,Passionate? I'm just sick of dealing with deadbeats like you!,58.0,65.0,7.0
9505f0e7-5404-4f50-a497-35a9e899197c,11,Customer,"I assure you, I am addressing my obligations.",64.0,69.0,5.0
